node,attack_score
8257,0.0009409683069340671
53472,0.0009409620809521038
45597,0.0009408954066471894
27397,0.0009408618088333873
36673,0.0009408338118575849
24211,0.0009406866853035195
103388,0.0009405470681079476
11578,0.000940536844446639
66831,0.0009404656264507922
52287,0.0009404336883321184
1051,0.000940368018790055
76450,0.0009403564298943447
50905,0.0009403532444070286
64173,0.000940346315904037
44997,0.0009403026963465046
55407,0.0009402156216314708
59346,0.0009402000984369834
16787,0.00094017632495216
79804,0.00094005180991594
13795,0.0009400322774390445
104674,0.0009400171195786732
61741,0.0009399684209142434
11067,0.0009399120127353573
31926,0.0009398368363022191
24266,0.000939836602788153
68801,0.0009398245388344024
13820,0.0009398201267593056
13731,0.000939819176341459
54692,0.0009397928571584027
6913,0.0009397779912813503
42520,0.0009397596393388954
87583,0.000939749399334533
76474,0.0009396888078944522
70055,0.0009396038354212279
2089,0.0009395239781315745
65231,0.0009393842651213864
33647,0.000939379920732465
113902,0.000939334843967414
42750,0.0009393035193965612
77775,0.0009392740093402054
38852,0.0009392717593042833
10992,0.0009392708926876778
85385,0.0009392676711518576
93605,0.000939251640274155
74729,0.0009392167439686899
104598,0.0009392153428102259
53147,0.0009391940687325821
2845,0.000939159398790699
80241,0.0009391490546470326
37715,0.0009391338541025148
41780,0.0009391059042054381
4534,0.000939056993388419
57734,0.0009390369021103902
24445,0.0009390236898206314
97305,0.0009390211997040937
4092,0.0009389687234298109
75899,0.0009389630505049142
11558,0.0009389432416643656
33047,0.0009389336497404165
44208,0.0009389237638123419
10743,0.0009389221972814197
21594,0.0009389173586367174
37475,0.0009389116509954253
104136,0.0009389044486742405
24998,0.0009388816675390964
17953,0.0009388759718952794
19493,0.0009388662175803262
33337,0.0009388547155615103
109267,0.0009388523095833004
27177,0.0009388387312160183
80777,0.0009388368513244178
96146,0.0009388312316272538
126127,0.0009388288295135822
27793,0.000938817445251313
24790,0.0009388164264325181
35061,0.0009388036340894149
59456,0.0009387990446421818
43514,0.0009387957693099778
21872,0.0009387767815621083
11685,0.0009387602871356877
58977,0.0009387576860486349
54655,0.0009387440870221248
420,0.0009387434193859592
16186,0.0009387405789750454
80991,0.0009387366998304942
7007,0.0009387246361366613
73761,0.0009387237693486573
2087,0.0009387231561282295
93678,0.0009387194108650446
57051,0.0009387168372445168
43858,0.0009387105568277572
67426,0.0009387088014646086
25730,0.0009387076062463613
11040,0.0009387069451723142
840,0.0009387015450830001
13841,0.0009387015450830001
67453,0.0009386998014606633
5933,0.0009386972921396142
22963,0.000938694845902443
9376,0.000938694668040222
15399,0.0009386939297751874
25083,0.0009386868251148376
5249,0.0009386752845644533
97239,0.0009386718959347327
77905,0.0009386701551556749
51722,0.0009386687460216916
57626,0.0009386653580640547
5822,0.0009386644270204716
38072,0.0009386634134603362
108363,0.0009386624692866157
50950,0.0009386623115291029
28648,0.0009386591169394728
30553,0.0009386591169394728
29412,0.0009386591169394728
13176,0.0009386591169394728
5016,0.0009386591169394728
26555,0.0009386591169394728
473,0.0009386591169394728
16379,0.0009386591169394728
770,0.0009386591169394728
16966,0.0009386591169394728
38329,0.0009386591169394728
114963,0.0009386591169394728
31677,0.0009386591169394728
90714,0.0009386591169394728
2182,0.0009386591169394728
32995,0.0009386591169394728
76795,0.0009386591169394728
9089,0.0009386591169394728
2532,0.0009386591169394728
29214,0.0009386591169394728
26140,0.0009386591169394728
81778,0.0009386591169394728
65137,0.0009386591169394728
31929,0.0009386591169394728
3489,0.0009386591169394728
13934,0.0009386591169394728
11528,0.0009386591169394728
60785,0.0009386591169394728
5630,0.0009386591169394728
5648,0.0009386591169394728
5707,0.0009386591169394728
5861,0.0009386591169394728
83338,0.0009386591169394728
55876,0.0009386591169394728
11567,0.0009386591169394728
39706,0.0009386591169394728
40031,0.0009386591169394728
7222,0.0009386591169394728
12418,0.0009386591169394728
32869,0.0009386591169394728
32436,0.0009386591169394728
27417,0.0009386591169394728
42050,0.0009386591169394728
9246,0.0009386591169394728
9959,0.0009386591169394728
46742,0.0009386591169394728
10223,0.0009386591169394728
101754,0.0009386591169394728
62009,0.0009386591169394728
12393,0.0009386591169394728
42740,0.0009386591169394728
71725,0.0009386591169394728
106379,0.0009386591169394728
61521,0.0009386591169394728
47033,0.0009386591169394728
60101,0.0009386591169394728
13253,0.0009386591169394728
18028,0.0009386591169394728
13592,0.0009386591169394728
13918,0.0009386591169394728
71340,0.0009386591169394728
52370,0.0009386591169394728
34072,0.0009386591169394728
15049,0.0009386591169394728
22195,0.0009386591169394728
42998,0.0009386591169394728
16462,0.0009386591169394728
64699,0.0009386591169394728
42987,0.0009386591169394728
78487,0.0009386591169394728
42730,0.0009386591169394728
20269,0.0009386591169394728
61486,0.0009386591169394728
19175,0.0009386591169394728
19697,0.0009386591169394728
19944,0.0009386591169394728
20003,0.0009386591169394728
71155,0.0009386591169394728
47639,0.0009386591169394728
21248,0.0009386591169394728
39516,0.0009386591169394728
21771,0.0009386591169394728
61678,0.0009386591169394728
21925,0.0009386591169394728
60244,0.0009386591169394728
22471,0.0009386591169394728
22796,0.0009386591169394728
23237,0.0009386591169394728
23489,0.0009386591169394728
26571,0.0009386591169394728
24014,0.0009386591169394728
24086,0.0009386591169394728
48245,0.0009386591169394728
24708,0.0009386591169394728
55903,0.0009386591169394728
25440,0.0009386591169394728
26445,0.0009386591169394728
26618,0.0009386591169394728
28718,0.0009386591169394728
110742,0.0009386591169394728
36997,0.0009386591169394728
30678,0.0009386591169394728
31380,0.0009386591169394728
36219,0.0009386591169394728
49265,0.0009386591169394728
33013,0.0009386591169394728
33693,0.0009386591169394728
35726,0.0009386591169394728
36781,0.0009386591169394728
41370,0.0009386591169394728
37017,0.0009386591169394728
37364,0.0009386591169394728
37598,0.0009386591169394728
37664,0.0009386591169394728
39549,0.0009386591169394728
41137,0.0009386591169394728
41811,0.0009386591169394728
42334,0.0009386591169394728
83483,0.0009386591169394728
45389,0.0009386591169394728
46372,0.0009386591169394728
47093,0.0009386591169394728
75335,0.0009386591169394728
48353,0.0009386591169394728
56646,0.0009386591169394728
95886,0.0009386591169394728
50663,0.0009386591169394728
51003,0.0009386591169394728
51288,0.0009386591169394728
51715,0.0009386591169394728
51762,0.0009386591169394728
53735,0.0009386591169394728
53778,0.0009386591169394728
55098,0.0009386591169394728
55771,0.0009386591169394728
68500,0.0009386591169394728
57353,0.0009386591169394728
57766,0.0009386591169394728
58551,0.0009386591169394728
60368,0.0009386591169394728
60126,0.0009386591169394728
62923,0.0009386591169394728
64467,0.0009386591169394728
64714,0.0009386591169394728
64985,0.0009386591169394728
65096,0.0009386591169394728
69079,0.0009386591169394728
75363,0.0009386591169394728
69171,0.0009386591169394728
70183,0.0009386591169394728
70917,0.0009386591169394728
74937,0.0009386591169394728
76034,0.0009386591169394728
82387,0.0009386591169394728
84656,0.0009386591169394728
89425,0.0009386591169394728
94214,0.0009386591169394728
94628,0.0009386591169394728
101771,0.0009386591169394728
97597,0.0009386591169394728
97921,0.0009386591169394728
99016,0.0009386591169394728
99051,0.0009386591169394728
106652,0.0009386591169394728
99966,0.0009386591169394728
104287,0.0009386591169394728
115633,0.0009386591169394728
106434,0.0009386591169394728
107172,0.0009386591169394728
107361,0.0009386591169394728
109252,0.0009386591169394728
109807,0.0009386591169394728
110164,0.0009386591169394728
115002,0.0009386591169394728
116231,0.0009386591169394728
117708,0.0009386591169394728
117795,0.0009386591169394728
121238,0.0009386591169394728
121682,0.0009386591169394728
124948,0.0009386591169394728
126054,0.0009386591169394728
130504,0.0009386591169394728
4299,0.0009382340308889406
19881,0.0009382331623061242
8083,0.0009382053127684328
4847,0.0009381934031141093
28604,0.0009381934031141093
128716,0.0009381934031141093
20655,0.0009381934031141093
60914,0.0009381934031141093
73119,0.0009381934031141093
57568,0.0009378454429715005
24226,0.0009372196201046217
69212,0.0009366215885108941
108747,0.0009360679380787416
35500,0.0009346556157055684
104415,0.0009346345765613726
42760,0.0009345506940072964
105757,0.000933105650892083
55694,0.0009330608206495063
54521,0.0009320325534092226
265,0.0009314197624404963
23551,0.0009314197624404963
46386,0.0009314197624404963
52915,0.0009314197624404963
25390,0.0009314197624404963
13752,0.0009314197624404963
117201,0.0009314197624404963
22782,0.0009314197624404963
74037,0.0009314197624404963
28605,0.0009314197624404963
63593,0.0009314197624404963
45670,0.0009314197624404963
65098,0.0009314197624404963
56617,0.0009314197624404963
85026,0.0009314197624404963
250,0.0009305925554176056
23117,0.000930428996757671
76948,0.0009300311897531255
75564,0.0009296457016200392
41954,0.0009292619597212089
36718,0.0009286833284944036
8183,0.0009284860087968457
23220,0.0009280759046596551
61853,0.0009276349069809671
63133,0.0009273803574827645
34342,0.0009273615229526374
98651,0.0009273087799968516
40951,0.0009269351455577831
90725,0.0009267463861231022
16634,0.0009267347627045247
42960,0.0009267028444433734
39752,0.0009266182689101265
42736,0.0009260989191637464
121691,0.0009260888131187304
64554,0.0009259100864448583
35234,0.0009259065334516004
116062,0.0009258839634789159
61815,0.000925813234368975
106127,0.0009256950145702009
96241,0.000925528709110721
61803,0.0009255208843151477
90624,0.000925340791040261
122208,0.0009251082344453378
122105,0.0009249940490288324
71211,0.0009249482645885684
17799,0.0009248614957443164
1527,0.0009246461217668836
2811,0.0009246461217668836
13937,0.0009246461217668836
87319,0.0009246461217668836
35179,0.0009246461217668836
50627,0.0009246461217668836
83665,0.0009246461217668836
121412,0.0009246461217668836
117545,0.0009244674490539869
34665,0.0009240535134147944
12918,0.0009239472097698373
11930,0.0009236531093714741
2471,0.0009233610321786327
73793,0.0009232466603493468
38762,0.0009231876560573953
62043,0.0009231669494719314
14077,0.000922737736270909
75958,0.0009225804129616512
18804,0.0009224290001813572
70251,0.0009223925509823803
8673,0.0009222505810519113
40842,0.0009220195359806348
52021,0.0009219925615849796
21843,0.0009219189136009681
18814,0.0009219182275928648
37303,0.0009219070490902057
49104,0.0009218724651974506
88172,0.0009218623435456745
65165,0.0009216754263707832
111310,0.0009215434127724237
111634,0.0009215434127724237
64760,0.0009214235289315412
72130,0.0009213490525008632
69938,0.0009213150201160893
70780,0.0009212315614099001
37971,0.0009211568234798491
36092,0.0009210502373345759
26239,0.000920139276683486
53823,0.0009200141889098431
72326,0.0009199751342440672
66862,0.0009198207838565076
106356,0.0009197913197653992
49876,0.0009196206641025113
128666,0.0009195963999320898
86101,0.0009193662113027372
64367,0.0009193327989818739
13880,0.0009193253140021021
66621,0.0009191953917400918
1645,0.0009191882331585893
33256,0.0009191691726606753
20517,0.000918937289396816
65334,0.0009187048133109393
72041,0.0009186151166182174
24512,0.000918601096969012
72273,0.0009185819189907379
69081,0.0009185023734002509
47692,0.0009184780884332401
41881,0.0009183615797043041
52323,0.0009182731917448617
61107,0.000918244627594662
12582,0.000918174032580282
67173,0.0009181416488855413
115700,0.0009181350880736284
26809,0.0009181226661611741
45954,0.0009180787289875432
84072,0.0009180694581027096
123663,0.0009180488058455924
6716,0.0009180471346611254
45576,0.0009179960202094503
70296,0.0009179423241508287
8390,0.0009179391981252178
126610,0.000917884277014256
2720,0.0009178805626444187
68175,0.0009178770067619136
18272,0.0009178724810932706
7267,0.0009178724810932706
111161,0.0009178724810932706
26958,0.0009178724810932706
54939,0.0009178724810932706
115930,0.0009178724810932706
19936,0.0009178724810932706
44624,0.0009178724810932706
38008,0.0009178724810932706
126967,0.0009178724810932706
80830,0.0009178724810932706
54403,0.0009178724810932706
51138,0.0009178724810932706
32250,0.0009178724810932706
81560,0.0009178724810932706
54895,0.0009178724810932706
29455,0.0009171248073190431
74225,0.0009169670266277466
76303,0.0009168411215548743
47550,0.000916734454031517
70499,0.000916628560881006
120892,0.0009164813522347994
85876,0.0009163683112781048
65282,0.0009162068587235193
32474,0.0009161179571865893
58803,0.0009160638312658737
39944,0.0009159860962361833
72812,0.0009159798727962731
38794,0.0009159206560460301
71035,0.0009158879303540594
29924,0.0009158715037357691
52630,0.000915678428521487
41667,0.0009156722145194067
86475,0.0009156075432657687
86258,0.00091556831525095
928,0.0009153269924763159
31166,0.000915283136132162
2517,0.0009152733442024418
46838,0.0009151956100603365
36139,0.0009150565556211119
63125,0.0009149671855553666
47908,0.0009148877014547691
4912,0.0009147231319670474
75417,0.0009146880208846025
64291,0.0009146059163021689
61382,0.0009145594748878618
57889,0.0009144145283674611
58904,0.0009144041664624525
19738,0.0009142446694455814
26832,0.000914190643431782
26576,0.0009141758250211426
28603,0.0009140822618636863
21174,0.0009139192247291009
34526,0.0009138516061033751
34770,0.0009137990885152138
26420,0.0009137611640995422
103952,0.0009137337121697644
62484,0.0009135744941950349
51576,0.0009135338048264628
5757,0.0009132865864336242
103065,0.0009132819517197428
47496,0.0009131931510095678
72289,0.000913064617073811
73145,0.0009129429042980631
68653,0.0009128752512638073
70322,0.000912832190596677
67537,0.000912784191035697
62584,0.0009127757367537933
65913,0.0009127691914492927
37021,0.0009127404165799422
77224,0.0009127348337476455
74885,0.0009126615856688159
44887,0.0009126435637744176
40327,0.000912598770724942
45429,0.0009125477514164424
2178,0.0009125297211037451
16332,0.000912512489841144
77212,0.0009124946340581208
104459,0.0009124802468216519
108590,0.0009123830777314647
68808,0.0009123333179047247
25987,0.0009122777687107455
55260,0.0009122313699232185
51094,0.000912095871008991
73986,0.0009120864655406036
116167,0.0009120341720712842
72581,0.0009119238263559491
18100,0.0009118692783358435
62694,0.0009118171260231203
32576,0.0009118077270353328
69090,0.0009117817255048997
60487,0.0009117554513458183
66002,0.0009116628331148898
114842,0.000911655632342222
66391,0.0009116332975144352
63844,0.0009116162001265723
107907,0.0009115718377765411
21395,0.0009115433244315886
72165,0.0009115343288264861
50646,0.0009115165015709512
11466,0.0009115086556543219
2742,0.0009115054943001307
125125,0.0009115030367249922
34929,0.0009114778893887962
38551,0.0009114589966200834
63647,0.0009114528040113251
4017,0.0009114495712019355
33079,0.0009114144602496115
109596,0.0009114100105773877
96542,0.0009113977638744292
56718,0.000911391582308837
46261,0.0009113592260793905
56742,0.0009113565676486541
74004,0.0009113404169867723
123813,0.000911334803931078
38071,0.000911297892634383
119120,0.0009112971149680069
34338,0.0009112732493194546
40211,0.0009112494318284666
111254,0.000911246997440885
110151,0.0009112415686497806
27064,0.0009112324795337485
45892,0.0009112189909146025
130974,0.000911187947718193
119505,0.0009111836836546728
96928,0.0009111653750685296
94382,0.0009111623144162627
57900,0.0009111611131220026
109874,0.0009111448641685688
86003,0.0009111419673796667
69892,0.0009111414586297336
54111,0.0009111311666242499
74811,0.0009111260370702375
74642,0.0009111254619999102
51710,0.0009111226597283046
76039,0.0009111203912227192
58464,0.0009111182361424131
75873,0.0009111147471956211
37057,0.0009111064679510783
73672,0.0009111062595485805
47261,0.0009111056630357022
102597,0.000911104206825163
116341,0.0009110988404196576
120267,0.0009110988404196576
121964,0.0009110988404196576
7752,0.0009110988404196576
116488,0.0009110988404196576
59754,0.0009110988404196576
109779,0.0009110988404196576
20665,0.0009110988404196576
59516,0.0009110988404196576
54967,0.0009110988404196576
63540,0.0009110988404196576
14796,0.0009110988404196576
29623,0.0009110988404196576
40891,0.0009110988404196576
47339,0.0009110988404196576
103671,0.0009110988404196576
130884,0.0009110988404196576
37756,0.0009110988404196576
2498,0.0009110988404196576
39514,0.0009110988404196576
20441,0.0009110988404196576
45076,0.0009110988404196576
573,0.0009110988404196576
55956,0.0009110988404196576
57287,0.0009110988404196576
102978,0.0009110988404196576
116237,0.0009110988404196576
35039,0.0009110988404196576
100330,0.0009110988404196576
118978,0.0009110988404196576
117173,0.0009110988404196576
51740,0.0009110988404196576
962,0.0009110988404196576
8526,0.0009110988404196576
38674,0.0009110988404196576
30763,0.0009110988404196576
57640,0.0009110988404196576
98037,0.0009110988404196576
53168,0.0009110988404196576
31741,0.0009110988404196576
31744,0.0009110988404196576
59046,0.0009110988404196576
115178,0.0009110988404196576
119619,0.0009110988404196576
119760,0.0009110988404196576
97301,0.0009110988404196576
115078,0.0009110988404196576
13572,0.0009110988404196576
56946,0.0009110988404196576
58856,0.0009110988404196576
23223,0.0009110988404196576
107934,0.0009110988404196576
94540,0.0009110988404196576
128365,0.0009110988404196576
115479,0.0009110988404196576
6568,0.0009110988404196576
6572,0.0009110988404196576
58995,0.0009110988404196576
45054,0.0009110988404196576
58022,0.0009110988404196576
61828,0.0009110988404196576
127244,0.0009110988404196576
74260,0.0009110988404196576
70605,0.0009110988404196576
58475,0.0009110988404196576
24670,0.0009110988404196576
56977,0.0009110988404196576
30586,0.0009110988404196576
61235,0.0009110988404196576
3594,0.0009110988404196576
57292,0.0009110988404196576
110788,0.0009110988404196576
51919,0.0009110988404196576
71571,0.0009110988404196576
4278,0.0009110988404196576
45449,0.0009110988404196576
32508,0.0009110988404196576
63515,0.0009110988404196576
62781,0.0009110988404196576
38745,0.0009110988404196576
69024,0.0009110988404196576
121022,0.0009110988404196576
71516,0.0009110988404196576
74860,0.0009110988404196576
68622,0.0009110988404196576
50258,0.0009110988404196576
61355,0.0009110988404196576
67338,0.0009110988404196576
67460,0.0009110988404196576
67598,0.0009110988404196576
57176,0.0009110988404196576
12159,0.0009110988404196576
71943,0.0009110988404196576
13016,0.0009110988404196576
17722,0.0009110988404196576
127309,0.0009110988404196576
55312,0.0009110988404196576
62295,0.0009110988404196576
39843,0.0009110988404196576
90431,0.0009110988404196576
30194,0.0009110988404196576
42535,0.0009110988404196576
36374,0.0009110988404196576
106071,0.0009110988404196576
77034,0.0009110988404196576
61661,0.0009110988404196576
61607,0.0009110988404196576
66489,0.0009110988404196576
70808,0.0009110988404196576
80036,0.0009110988404196576
77035,0.0009110988404196576
91273,0.0009110988404196576
111403,0.0009110988404196576
118571,0.0009110988404196576
127363,0.0009110988404196576
58273,0.0009109610397321389
23757,0.0009107398595579228
53830,0.0009090502776969108
5605,0.0009086218436355428
12762,0.0009085465728522965
83230,0.0009079344192520491
60984,0.0009078954876785508
87219,0.000907665182291551
60612,0.0009069524905413427
63078,0.0009066793221943641
12573,0.000906466829074674
41709,0.0009061096512715267
44409,0.0009055797367537449
41981,0.0009049823005621075
100038,0.0009040943411481731
102944,0.0009036091863974956
9747,0.0009034967202057767
83570,0.0009029248348979854
47375,0.0009028088127656489
34875,0.0009027561695956488
55397,0.0009027136381693495
109909,0.0009026031917397552
94255,0.0009024729086110964
101837,0.0009020214560710866
96073,0.0009019698885441524
43869,0.0009018641936236588
41577,0.0009016008473641875
24278,0.0009014044973409165
62521,0.0009008330491800838
13985,0.0009005596583702828
84118,0.0009005539144942674
36778,0.0009003956467887008
49559,0.0009003170949141838
48858,0.0008998771837056812
66517,0.0008998607882217116
51551,0.0008994581036150697
78131,0.0008990578937484387
76633,0.0008990569058927492
76893,0.0008980510358504458
75122,0.0008976929085102721
6441,0.0008976700415446314
71962,0.0008976225568132577
95030,0.0008975228873300854
99169,0.0008974927154077638
54526,0.0008971027147217385
63978,0.0008970126763713521
44461,0.0008970126763713521
12894,0.0008970126763713521
127268,0.0008970126763713521
2582,0.0008970126763713521
39041,0.0008970126763713521
46348,0.0008970126763713521
40243,0.0008970126763713521
121088,0.0008970126763713521
21046,0.0008970126763713521
9810,0.0008970126763713521
54942,0.0008970126763713521
17513,0.0008970126763713521
87263,0.0008970126763713521
25728,0.0008970126763713521
75580,0.0008970126763713521
84958,0.0008970126763713521
83346,0.0008970126763713521
104972,0.0008970126763713521
124946,0.0008970126763713521
79813,0.0008968551358143586
65007,0.0008964591797350054
107619,0.0008961308088510102
9450,0.0008960477283937925
61459,0.0008960165744288395
112765,0.0008958932982271795
114623,0.0008956386282206383
36077,0.0008954877640958775
15458,0.0008953170669418072
116290,0.000895208467368751
42251,0.0008950520171731688
87408,0.0008947963747490124
18127,0.0008946793998741973
29779,0.0008944535252164263
94777,0.0008943065878365326
28653,0.000894195058113911
37861,0.000893768257710544
47895,0.0008936931481412975
16846,0.0008934672569026834
2068,0.0008933042433824886
76066,0.0008932479377427256
37189,0.0008931812755362833
54739,0.0008928347721855689
50932,0.0008926324435167788
25952,0.0008923603399879094
9599,0.0008923240121368108
130062,0.0008922805759413905
39094,0.0008920675361220209
35174,0.0008920522832712999
56033,0.0008919646961250732
14382,0.0008919254534710908
55682,0.000891905822283579
59268,0.0008918157922786633
70997,0.0008917764791587038
103744,0.0008917723675879383
22945,0.000891768607838692
256,0.0008914518595628018
48251,0.0008913990752774726
85860,0.0008913752884353798
101428,0.0008913681127213744
50600,0.0008912489318438982
70719,0.0008910253450657637
57389,0.0008909355184694097
111148,0.0008909301256353132
49013,0.0008907513898571957
92150,0.0008906226087025023
106269,0.0008904643813270535
40859,0.0008904267342805739
30179,0.0008904266717679188
32683,0.0008904002626431432
122818,0.0008903811207962004
123967,0.0008903467823520023
90035,0.0008903450100652827
8346,0.0008903434742048835
25913,0.0008903217540402865
66799,0.0008903141109153084
93180,0.0008903056008891774
96552,0.0008902970623162806
19486,0.0008902858529595625
52930,0.0008902696390627156
111853,0.0008902680804220874
55362,0.0008902557974334536
107400,0.0008902511542019338
71351,0.0008902508933448384
114482,0.0008902490927391679
70273,0.0008902480270923939
595,0.0008902473143598908
60945,0.000890246975467288
48147,0.0008902390356977391
36437,0.0008902390356977391
4883,0.0008902390356977391
52549,0.0008902390356977391
55450,0.0008902390356977391
30160,0.0008902390356977391
32236,0.0008902390356977391
62739,0.0008902390356977391
108712,0.0008902390356977391
10290,0.0008902390356977391
7287,0.0008902390356977391
35288,0.0008902390356977391
9903,0.0008902390356977391
21218,0.0008902390356977391
57991,0.0008902390356977391
38860,0.0008902390356977391
5958,0.0008902390356977391
51898,0.0008902390356977391
7785,0.0008902390356977391
26040,0.0008902390356977391
10220,0.0008902390356977391
24948,0.0008902390356977391
59921,0.0008902390356977391
35819,0.0008902390356977391
20080,0.0008902390356977391
17794,0.0008902390356977391
34905,0.0008902390356977391
18520,0.0008902390356977391
22104,0.0008902390356977391
58891,0.0008902390356977391
105038,0.0008902390356977391
22165,0.0008902390356977391
50939,0.0008902390356977391
42661,0.0008902390356977391
65712,0.0008902390356977391
28419,0.0008902390356977391
32297,0.0008902390356977391
75487,0.0008902390356977391
65415,0.0008902390356977391
33605,0.0008902390356977391
83177,0.0008902390356977391
34697,0.0008902390356977391
54371,0.0008902390356977391
44060,0.0008902390356977391
46168,0.0008902390356977391
53223,0.0008902390356977391
129890,0.0008902390356977391
53862,0.0008902390356977391
77000,0.0008902390356977391
54544,0.0008902390356977391
65812,0.0008902390356977391
114151,0.0008902390356977391
78892,0.0008902390356977391
77216,0.0008902390356977391
107023,0.0008902390356977391
107672,0.0008902390356977391
122225,0.0008902390356977391
37352,0.0008901124691507755
27489,0.0008900964162481906
29315,0.0008899355334717985
66101,0.0008898279207719944
111046,0.0008896282308205287
57911,0.0008895398453797668
12364,0.0008895053158746525
54429,0.0008895025989487388
41570,0.0008894357511510557
101433,0.0008890296126876898
80519,0.000889023606017763
98417,0.0008889118323793586
48330,0.0008885260507535615
104671,0.0008884237207329078
68680,0.0008883571845755289
69176,0.0008883521587521996
42640,0.0008883240011673258
31411,0.0008883062678933316
38402,0.0008882038542256888
65292,0.0008881433862393468
32449,0.0008880643189387704
53659,0.0008879515933747483
51633,0.0008879230019559612
53202,0.000887825288153136
93233,0.0008877340795098959
70354,0.0008875212440370606
33084,0.0008872722655461759
9112,0.0008872018345992363
1845,0.000887180737823956
62503,0.0008871590632268003
70809,0.0008870753187206097
7508,0.0008869697281386714
5416,0.0008868522153609327
25784,0.0008868522153609327
39313,0.0008868522153609327
72027,0.0008864135376666742
36252,0.0008862586597481873
48687,0.0008862541576717552
76563,0.0008862473590518808
67663,0.0008862275267466108
56376,0.0008861921790512619
52988,0.0008861613690060027
38800,0.0008861575299521808
53016,0.0008860811738588602
37982,0.0008858540860136436
908,0.0008857969028145528
68673,0.0008857722655643476
68404,0.0008857162828768009
52751,0.0008856539824097958
33316,0.0008855884950481989
58261,0.0008855840919231443
15629,0.0008855549534834964
61331,0.0008853677992985939
67241,0.0008853576685252532
20142,0.0008853479655594975
22640,0.000885346830432615
7638,0.0008853129450475193
70210,0.0008852894947917935
112360,0.000885236500872349
8466,0.000885116270412993
33789,0.000885113908403533
87000,0.0008850600115804432
56196,0.0008850223280764929
37040,0.0008850010986317337
74839,0.0008848344097886105
13803,0.0008848068370466635
61186,0.0008847667987802396
36674,0.0008847516238379492
97250,0.0008846941048089279
108454,0.0008846879682111676
13100,0.0008845947211388817
39469,0.0008845465947991526
25489,0.0008845137538897371
82864,0.0008844588320141877
96773,0.0008844465548437062
8809,0.0008844056390967601
78033,0.0008843967534885367
41822,0.0008843061020284545
9078,0.0008842775512253377
23980,0.0008842409691418149
61565,0.000884219658659417
72319,0.0008842074274074271
1276,0.000884175134625566
26890,0.0008841510473992422
7409,0.0008841407898598514
8301,0.0008841148519739524
8409,0.0008841130941691512
70557,0.0008841121437647512
524,0.0008841101492317964
30857,0.0008840549409992419
68228,0.0008840499091581288
120184,0.000884048888474912
56805,0.000883979106847347
2939,0.0008839768269120307
43430,0.0008839694672907578
21521,0.0008839630025090112
66054,0.0008839413843270819
992,0.0008839219074647585
61428,0.0008839158170184094
61132,0.0008839119984404172
128378,0.0008838659490875693
1155,0.000883854214389773
47717,0.0008838528338781023
110372,0.0008838144539746447
28938,0.0008838134118841754
69061,0.0008837970135122867
19088,0.000883788530731243
55919,0.0008837487111172317
59115,0.0008837452310263459
24724,0.0008837429343621726
24359,0.0008837429162025822
11572,0.0008837068821719819
6289,0.0008837029412257875
9870,0.0008836989872973015
11166,0.0008836899762147709
30131,0.000883668976771394
33294,0.0008836675634175876
68878,0.000883663893404109
92172,0.0008836616381236646
84556,0.0008836534829388615
68222,0.0008836464217698431
120544,0.0008836435905032719
44200,0.0008836229878443251
102569,0.0008836175496025095
19513,0.0008836070705745933
97252,0.0008836037534660393
48943,0.0008836022100618987
37380,0.0008836011650834139
32974,0.0008835984473676897
50763,0.0008835960604603168
55642,0.0008835870617090263
30355,0.0008835793732787426
2685,0.0008835757912834875
72349,0.0008835717876898336
19978,0.0008835716777403537
18695,0.0008835704824356478
105440,0.0008835703847228152
36620,0.0008835645693193968
56822,0.0008835573494988336
9077,0.0008835562209931894
74510,0.0008835549655493507
102520,0.0008835511696701458
72203,0.000883547679908543
76796,0.0008835466084907771
75783,0.0008835465720909144
56022,0.0008835436701851965
59527,0.0008835398518980439
101431,0.0008835268723966544
44069,0.0008835210485290969
121258,0.0008835203199039755
61555,0.0008835189408139723
67588,0.0008835178602606094
100753,0.0008835157036995119
109272,0.0008835103497334207
66409,0.0008835072100151411
43667,0.0008835065632230954
61732,0.0008835027521134316
1766,0.000883495328588295
22668,0.0008834933009788646
110351,0.0008834927376055106
104690,0.0008834925490359838
32686,0.0008834900683088271
12369,0.0008834859662452304
68330,0.0008834841461295775
123656,0.0008834825811075803
37643,0.0008834822234542561
129810,0.0008834821567598409
129534,0.0008834799577233966
33875,0.0008834764332403286
106953,0.0008834762594179938
72275,0.0008834756032992607
15872,0.0008834734287554451
15159,0.0008834704610711146
93978,0.0008834691874838828
104723,0.0008834653950241262
4435,0.0008834653950241262
4463,0.0008834653950241262
5569,0.0008834653950241262
98214,0.0008834653950241262
109911,0.0008834653950241262
582,0.0008834653950241262
56783,0.0008834653950241262
102208,0.0008834653950241262
32095,0.0008834653950241262
44586,0.0008834653950241262
41441,0.0008834653950241262
31408,0.0008834653950241262
44424,0.0008834653950241262
56745,0.0008834653950241262
3650,0.0008834653950241262
43234,0.0008834653950241262
16244,0.0008834653950241262
85523,0.0008834653950241262
97588,0.0008834653950241262
106326,0.0008834653950241262
94958,0.0008834653950241262
58051,0.0008834653950241262
19115,0.0008834653950241262
12849,0.0008834653950241262
13291,0.0008834653950241262
47385,0.0008834653950241262
8792,0.0008834653950241262
11901,0.0008834653950241262
3047,0.0008834653950241262
